NAME,yyyymmddhh,PS01,PS02,TX01,TX05,RH01,RH02,WD01,WD02,PP01,PP02,RI,RI_pre
WP10,1992080400,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP10,1992080406,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,35
WP15,1992082706,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP23,1992100900,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,45
WP23,1992100906,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,45
WP23,1992100912,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP30,1992111800,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP30,1992111806,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,35
WP32,1992111718,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP32,1992111806,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP06,1993062206,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,50
WP06,1993062212,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,40
WP19,1993083100,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP19,1993083106,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP19,1993083112,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP19,1993083118,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP23,1993092318,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP23,1993092400,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP24,1993092406,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP25,1993093012,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP30,1993102906,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP30,1993102912,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP30,1993102918,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP35,1993120706,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP08,1994070712,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,50
WP08,1994070718,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,50
WP08,1994070800,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,45
WP08,1994070806,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,30
WP10,1994071718,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP10,1994071800,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP17,1994080218,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP17,1994080300,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP17,1994080306,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP17,1994080312,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP17,1994080318,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP17,1994080400,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP20,1994083012,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP28,1994092218,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP29,1994092112,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP35,1994102106,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP35,1994102112,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP35,1994102118,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP35,1994102200,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP12,1995082806,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP17,1995091212,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP17,1995091300,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,50
WP17,1995091306,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,50
WP17,1995091312,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,50
WP17,1995091318,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,30
WP19,1995091906,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP20,1995092812,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP20,1995092818,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP26,1995101618,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,45
WP26,1995101700,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,45
WP26,1995101706,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,45
WP26,1995101712,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,40
WP26,1995101718,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,40
WP26,1995101800,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,30
WP28,1995102700,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP28,1995102906,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP29,1995103012,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,65
WP29,1995103018,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,40
WP04,1996051212,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP04,1996051218,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,30
WP07,1996071312,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP07,1996071318,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,50
WP07,1996071400,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,65
WP07,1996071406,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,65
WP07,1996071412,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,45
WP08,1996072206,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP10,1996072412,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP10,1996072500,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP10,1996072506,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP10,1996072518,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP19,1996082400,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,35
WP23,1996090506,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP23,1996090512,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP23,1996090518,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP23,1996090600,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,60
WP23,1996090606,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,50
WP23,1996090612,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP26,1996091206,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP29,1996092412,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,50
WP29,1996092418,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP33,1996102206,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP07,1997060712,0,0,0,0,0,0,0,0,0,0,30,45
WP07,1997060718,0,0,0,0,0,0,0,0,0,0,40,50
WP07,1997060800,0,0,0,0,0,0,0,0,0,0,45,50
WP07,1997060806,0,0,0,0,0,0,0,0,0,0,45,40
WP07,1997060812,0,0,0,0,0,0,0,0,0,0,50,35
WP08,1997061600,0,0,0,0,0,0,0,0,0,0,30,35
WP10,1997072000,0,0,0,0,0,0,0,0,0,0,30,30
WP10,1997072006,0,0,0,0,0,0,0,0,0,0,35,30
WP10,1997072012,0,0,0,0,0,0,0,0,0,0,30,35
WP10,1997072018,0,0,0,0,0,0,0,0,0,0,30,55
WP10,1997072100,0,0,0,0,0,0,0,0,0,0,30,50
WP10,1997072106,0,0,0,0,0,0,0,0,0,0,35,40
WP14,1997080900,0,0,0,0,0,0,0,0,0,0,35,40
WP14,1997080906,0,0,0,0,0,0,0,0,0,0,40,35
WP14,1997080912,0,0,0,0,0,0,0,0,0,0,40,30
WP14,1997080918,0,0,0,0,0,0,0,0,0,0,40,30
WP14,1997081000,0,0,0,0,0,0,0,0,0,0,35,30
WP14,1997081006,0,0,0,0,0,0,0,0,0,0,30,40
WP14,1997081012,0,0,0,0,0,0,0,0,0,0,30,35
WP19,1997083006,0,0,0,0,0,0,0,0,0,0,30,45
WP19,1997083012,0,0,0,0,0,0,0,0,0,0,35,45
WP19,1997083018,0,0,0,0,0,0,0,0,0,0,40,35
WP24,1997092512,1013.2,0,29.8,19.5,54,22.7,2,315,0,0,50,60
WP24,1997092518,1013.3,0,28.1,19.4,59,22.5,0.1,0,0,0,55,30
WP27,1997101506,1012.7,0,23.8,21.2,85,25.2,1,112.5,0,0,30,55
WP27,1997101512,1012.9,0,29.8,22.4,65,27.1,3.8,315,0,0,35,50
WP27,1997101518,1013.4,0,27.2,21.7,72,26,1.5,90,0,0,40,50
WP27,1997101600,1015.6,0,24.9,21.6,82,25.8,2.7,45,0,0,55,40
WP28,1997101500,1013.4,0,24.7,21.1,80,25,1.5,157.5,0,0,40,55
WP28,1997101506,1012.7,0,23.8,21.2,85,25.2,1,112.5,0,0,55,50
WP28,1997101512,1012.9,0,29.8,22.4,65,27.1,3.8,315,0,0,65,55
WP28,1997101518,1013.4,0,27.2,21.7,72,26,1.5,90,0,0,55,35
WP28,1997101600,1015.6,0,24.9,21.6,82,25.8,2.7,45,0,0,50,35
WP29,1997102912,1021.6,0,20.7,19.7,94,22.9,0.9,90,1,1,30,50
WP29,1997102918,1020.4,0,21.9,18.9,83,21.8,3.3,67.5,0,0.4,40,50
WP29,1997103000,1020.6,0,21,18.3,85,21,4.2,67.5,0,0,50,45
WP29,1997103006,1021.6,0,19.8,17,84,19.4,3.4,67.5,0,0,50,40
WP29,1997103012,1021.7,0,20.2,16.5,79,18.8,3.3,67.5,0,0,50,35
WP29,1997103018,1021.5,0,20.9,14.6,67,16.6,2.1,90,0,0,45,30
WP04,1998080212,1007.9,1008.7,33.8,25.6,62,32.8,2.7,315,0,0,30,45
WP04,1998080218,1006.9,1007.7,31.3,25.2,70,32.1,1.1,360,0,0,45,35
WP10,1998091512,1004,1004.8,32.3,22.6,57,27.4,4.4,67.5,0,0,30,80
WP10,1998091518,1003.8,1004.6,28.2,22.9,73,27.9,4,67.5,0,0,50,65
WP10,1998091600,1006.7,1007.5,26.3,22,77,26.4,2,67.5,0,0,75,40
WP11,1998091706,1010.3,1011.1,23.2,18.8,76,21.7,1.3,157.5,0,0,35,30
WP18,1998101018,1012.2,1013,27.7,23.1,76,28.3,4.6,67.5,0,0,30,50
WP18,1998101100,1013.9,1014.7,26.6,21.7,75,26,3.4,67.5,0,0,40,50
WP18,1998101106,1013.1,1013.9,26,23.2,85,28.4,4.3,67.5,0,0,45,50
WP18,1998101112,1012.5,1013.3,32.5,22.5,56,27.2,5.1,90,0,0,50,50
WP18,1998101118,1013.5,1014.3,29.3,23.1,69,28.3,2.3,90,0,0,50,45
WP18,1998101200,1014.3,1015.1,27.5,23.7,80,29.3,0.2,0,0,0,50,30
WP20,1998101900,1015,1015.8,22.4,15.9,67,18.1,2.6,67.5,0,0,50,60
WP05,1999042818,1014.7,1015.5,19.4,13.7,70,15.7,5.2,45,0,0,30,50
WP05,1999042900,1017.4,1018.2,18.7,12,65,14,6.2,67.5,0,0,45,45
WP05,1999042906,1016.2,1017,18.2,11.3,64,13.4,4.7,90,0,0,55,30
WP24,1999091900,1006.7,1007.4,27.5,21.1,68,25,2,157.5,0,0,30,55
WP24,1999091906,1006.4,1007.1,25.2,21.6,80,25.8,1.6,157.5,0,0,40,45
WP24,1999091912,1005.4,1006.1,32.8,23.8,59,29.5,1.8,292.5,0,0,45,35
WP24,1999091918,1005.2,1005.9,29.4,21.7,63,26,3.6,67.5,0,0,55,35
WP24,1999092000,1006.5,1007.2,27.2,22.5,76,27.2,1.4,157.5,0,0,45,30
WP24,1999092012,1005.9,1006.6,28.2,25,83,31.7,2.1,292.5,0,0.5,35,30
WP26,1999100306,1013.8,1014.5,25.6,23.4,88,28.8,2,67.5,0,0,30,50
WP26,1999100312,1015.4,1016.2,24.8,23.5,92,28.9,3.2,67.5,8,1,35,45
WP26,1999100318,1016.5,1017.3,23.2,20.4,84,24,3.8,67.5,0,1,35,30
WP01,2000050718,1011.6,1012.3,24.9,16.3,59,18.5,5.1,70,0,0,30,65
WP01,2000050800,1012.6,1013.4,22.5,16.9,71,19.2,5.2,60,0,0,40,50
WP01,2000050806,1012.5,1013.3,22,17.8,77,20.4,3.7,60,0,0,55,40
WP05,2000070218,1005,1005.7,31.5,22.4,59,27.1,4.9,120,0,0,30,60
WP05,2000070300,1005.8,1006.5,28.8,23.7,74,29.3,4.3,100,0,0,35,50
WP05,2000070306,1004.8,1005.5,27.9,24.3,81,30.4,3.1,90,0,0,55,40
WP13,2000080100,1005,1005.7,28.2,25,83,31.7,1.1,110,0,0,70,45
WP18,2000081800,1008.8,1009.5,26.3,25,93,31.7,1.1,180,0,0,30,30
WP18,2000081818,1006.8,1007.5,30.3,23.6,67,29.1,2,340,0,0,30,35
WP18,2000081912,1005.8,1006.5,34.2,24.6,57,30.9,2.8,310,0,0,35,50
WP18,2000081918,1004.3,1005,30.9,24.9,70,31.5,2.4,30,0,0,40,45
WP18,2000082000,1005.2,1005.9,28.4,24.9,81,31.5,1,170,0,0,40,35
WP22,2000090300,1006.2,1006.9,28.3,24.1,78,30,3.7,110,0,0,30,35
WP22,2000090818,1008.7,1009.4,27,21.2,71,25.2,2.1,90,0,0,35,40
WP26,2000091818,1011.9,1012.6,26.6,18,59,20.6,3.9,90,0,0,35,40
WP26,2000091900,1012.5,1013.2,25.4,18.3,65,21,4.9,90,0,0,30,35
WP26,2000091906,1013.4,1014.2,25.1,18.4,66,21.2,3.6,90,0,0,35,35
WP26,2000091912,1013.3,1014,29,18.9,54,21.8,5.2,110,0,0,40,30
WP29,2000102312,1010,1010.7,31.1,24.3,67,30.4,3.5,340,0,0,40,35
WP31,2000103118,1002.3,1003,23.5,23,97,28.1,2,360,9,1,30,40
WP10,2001072300,1008.5,1009.2,28.7,23.9,75,29.7,1.7,90,0,0,30,50
WP10,2001072306,1007.8,1008.5,27.3,23.6,80,29.1,1.2,130,0,0,40,30
WP11,2001072612,1007,1007.7,31.6,24.5,66,30.7,2.4,330,0,0,30,40
WP11,2001072618,1006.1,1006.8,30.4,25.2,74,32.1,0.2,0,0,0,40,35
WP12,2001080212,1006.4,1007.1,32.3,24.8,65,31.3,2.2,320,0,0,30,45
WP12,2001080218,1006.2,1006.9,31,22.7,61,27.6,3.4,120,0,0,35,45
WP12,2001080300,1009.2,1009.9,28.4,23.9,77,29.7,3.2,100,0,0,40,35
WP16,2001082700,1002,1002.7,29.5,24.6,75,30.9,4.3,80,0,0,30,55
WP16,2001082706,1001,1001.7,28.5,24.7,80,31.1,4.5,90,0,0,40,55
WP16,2001082712,1001.3,1002,33.5,24.3,59,30.4,5.2,90,0,0,50,45
WP16,2001082718,1000.6,1001.3,31,22.9,62,27.9,4.8,80,0,0,55,35
WP19,2001090312,1006.3,1007,25.6,25.4,99,32.4,0.3,320,4.5,1,30,30
WP24,2001100318,1012.4,1013.1,26.3,22,77,26.4,4.3,80,0,0,30,55
WP24,2001100400,1012.8,1013.5,25.6,21.2,77,25.2,3.6,90,0,0,30,45
WP24,2001100406,1012.8,1013.6,25,22.2,84,26.8,3,90,0,0,35,40
WP24,2001100412,1014.4,1015.1,26.8,22.1,75,26.6,5.1,90,0,0,55,30
WP26,2001102206,1015,1015.8,24.1,22.1,89,26.6,3.6,80,0,0,35,35
WP27,2001110818,1015.6,1016.4,21.5,18.9,85,21.8,3.4,100,0,0,35,35
WP33,2001122000,1025,1025.8,17.9,16.7,93,19,3.1,90,0,1,30,55
WP33,2001122006,1025,1025.8,18.2,16.7,91,19,1.7,90,0.2,1,35,60
WP33,2001122012,1024.3,1025.1,18.6,16.7,89,19,3.9,100,0,0,45,50
WP33,2001122018,1022.7,1023.5,18.3,17.2,93,19.6,3.4,100,0,0,55,35
WP33,2001122100,1021.5,1022.3,19.1,17.9,93,20.5,2.1,110,0,0,60,30
WP05,2002051800,1007.1,1007.9,22.2,21,93,24.9,1.6,180,0,0,55,50
WP07,2002060718,1002.7,1003.4,26.5,24.8,90,31.3,5.9,80,0,0,30,35
WP09,2002070100,1005.5,1006.2,27.7,24.8,84,31.3,2.1,180,0,0,35,30
WP10,2002070818,994.7,995.4,26.9,25.1,90,31.9,4.9,90,1.5,1,30,30
WP12,2002071412,998.1,998.8,33,26.5,69,34.6,2.6,330,0,0,60,30
WP19,2002081406,1006.3,1007,28,23.5,77,28.9,2.9,130,0,0,35,35
WP22,2002082918,1003.1,1003.8,31.4,25.5,71,32.6,2.9,320,0,0,35,40
WP22,2002083000,1004.1,1004.8,29.2,25.4,80,32.4,3.4,290,0,0,35,30
WP25,2002092618,1012.7,1013.4,25.2,21.4,79,25.5,2.9,100,0,0,30,35
WP25,2002092712,1012.2,1012.9,28,20.7,65,24.4,3.2,100,0,0,35,55
WP25,2002092718,1012.2,1012.9,25.8,20.1,71,23.5,3.3,90,0,0,40,45
WP25,2002092800,1012.8,1013.6,24.8,20.5,77,24.1,1.3,70,0,0,55,30
WP02,2003041306,1010.1,1010.9,22.7,20.4,87,24,1.7,100,0,0,35,35
WP04,2003052206,1009,1009.8,23.8,19.1,75,22.1,1.4,170,0,0,30,30
WP09,2003071812,1005.2,1005.9,35.4,24.7,54,31.1,1.1,300,0,0,30,35
WP09,2003071900,1005.9,1006.6,30,25,75,31.7,0.6,210,0,0,35,40
WP09,2003071906,1006.2,1006.9,28.4,25.2,83,32.1,1.9,160,0,0,35,30
WP12,2003082000,1001.4,1002.1,25.1,24.1,94,30,2,180,2.1,1,30,30
WP12,2003082006,1001.5,1002.2,24.9,23.9,94,29.7,0.7,130,0,0,30,30
WP14,2003082818,1008.5,1009.2,30.8,23.8,66,29.5,0.5,150,0,0,30,30
WP15,2003090806,1007.7,1008.4,26.7,23,80,28.1,1,170,0,0,45,60
WP15,2003090812,1007,1007.7,34.5,25.3,59,32.2,4.2,50,0,0,55,35
WP20,2003101918,1015.7,1016.5,23.7,15.3,59,17.4,4.3,90,0,0,35,60
WP20,2003102000,1016.3,1017.1,22.7,16.2,67,18.4,2,120,0,0,45,45
WP20,2003102006,1015.6,1016.4,20.3,16.5,79,18.8,1.5,180,0,0,60,30
WP21,2003102206,1015.6,1016.4,18.6,13.7,73,15.7,1.4,150,0,0,30,40
WP21,2003102212,1015.5,1016.2,27.5,14.3,44,16.3,3.5,80,0,0,45,35
WP04,2004051312,1006,1006.7,32.1,22.9,58,27.9,2.3,310,0,0,40,35
WP04,2004051400,1010.8,1011.6,24,22.2,90,26.8,3.6,80,0,0,35,30
WP04,2004051406,1010.8,1011.6,24.2,22.5,90,27.2,4.7,80,0,0,35,35
WP04,2004051418,1010.6,1011.3,26.4,23.1,82,28.3,4,80,0,0,30,50
WP04,2004051500,1011.2,1011.9,26.1,22.9,83,27.9,0.8,110,0,0,35,40
WP09,2004061318,1010,1010.7,26.5,15.2,50,17.3,5.4,80,0,0,30,65
WP09,2004061406,1010.8,1011.6,22.2,15.5,66,17.6,0.7,160,0,0,35,80
WP09,2004061412,1009.5,1010.2,31.9,19.7,49,22.9,2.5,70,0,0,65,65
WP09,2004061418,1009,1009.7,28.6,19.3,57,22.4,2.8,80,0,0,80,35
WP10,2004062618,1003.7,1004.4,30.6,24.3,69,30.4,1.9,320,0,0,35,40
WP10,2004062700,1005.4,1006.1,28.6,23.7,75,29.3,1.1,80,0,0,40,30
WP14,2004080412,1002.7,1003.4,34.6,23.7,53,29.3,2.5,330,0,0,35,35
WP19,2004082100,1008.4,1009.1,25.5,23.3,88,28.6,0.6,150,0,0,30,55
WP19,2004082106,1008.4,1009.1,24.9,22.5,87,27.2,1.4,150,0,0,45,60
WP19,2004082112,1007.9,1008.6,33.6,26.2,65,34,2.3,330,0,0,50,40
WP19,2004082118,1007.2,1007.9,28.2,24.2,79,30.2,2.8,160,0,0,55,30
WP22,2004083000,1004,1004.7,29.2,25.2,79,32.1,1.4,240,0,0,30,35
WP25,2004092206,1011.1,1011.8,24.8,21.6,82,25.8,1.5,150,0,0,30,45
WP25,2004092212,1012,1012.7,25.4,22.1,82,26.6,1.5,300,0.2,0.6,35,35
WP26,2004100612,1014.5,1015.2,27.5,17.4,54,19.9,3.2,60,0,0,40,50
WP29,2004111618,1019.7,1020.5,19.4,15.6,79,17.7,3.9,90,0,0,35,40
WP30,2004113000,1019.9,1020.7,18.9,13.2,69,15.2,2.9,80,0,0,30,40
WP03,2005042212,1013,1013.7,28.1,22.2,70,26.8,2.7,330,0,0,35,55
WP03,2005042218,1011.5,1012.2,27,22.1,75,26.6,0.1,0,0,0,40,50
WP03,2005042300,1011.2,1011.9,24.9,21.6,82,25.8,1.3,120,0,0,55,40
WP04,2005053106,1005.9,1006.6,26.1,20.5,71,24.1,1.2,210,0,0,30,60
WP04,2005053112,1004.4,1005.1,32.3,24.1,62,30,1.5,320,0,0,40,50
WP04,2005053118,1004.8,1005.5,28.4,22.6,71,27.4,2.3,120,0,0,50,40
WP05,2005071412,1011.8,1012.5,33,25.9,66,33.4,2.7,330,0,0,30,35
WP11,2005082000,1008.2,1008.9,26,22.4,81,27.1,1.7,160,0,0,35,65
WP11,2005082006,1006.1,1006.8,25.6,22.5,83,27.2,1.4,160,0,0,50,45
WP13,2005082712,1009.4,1010.1,33.8,26,64,33.6,0.8,165,0,0,30,30
WP13,2005082806,1008.6,1009.3,26.7,22.8,79,27.8,0.5,170,0,0,30,40
WP13,2005082812,1008.5,1009.2,33.2,26.7,69,35,2.6,320,0,0,45,35
WP14,2005082918,1006.6,1007.3,29.6,25.4,78,32.4,4,90,0,0,40,40
WP14,2005083000,1006.5,1007.2,27.5,23.5,79,28.9,0.6,130,0,0,45,30
WP14,2005083012,1003.8,1004.5,33.1,26.6,69,34.8,2.8,320,0,0,40,30
WP14,2005083106,1000.1,1000.8,28,25,84,31.7,0.7,270,0.1,0.5,30,30
WP18,2005092106,1007.9,1008.6,27.6,21.6,70,25.8,4.6,80,0,0,30,30
WP19,2005092612,1012.2,1012.9,29.8,23.8,70,29.5,4.1,70,0,0,45,35
WP19,2005092618,1013.2,1013.9,27.8,21.8,70,26.1,3.3,100,0,0,40,35
WP21,2005101018,1013.7,1014.5,25.2,22,82,26.4,4.2,70,0,0,65,30
WP04,2006070212,1007.9,1008.6,35.9,26.8,60,35.2,2.5,320,0,0,30,35
WP04,2006070218,1007.3,1008,32,24.7,65,31.1,2.2,210,0,0,40,35
WP04,2006070306,1007.5,1008.2,27.7,23.4,77,28.8,1.9,160,0,0,35,30
WP08,2006080800,1002.9,1003.6,28.1,24.1,79,30,2.2,90,0,0,30,50
WP08,2006080806,1002.9,1003.6,27.3,24.3,84,30.4,1.6,120,0,0,35,35
WP16,2006091806,1010.6,1011.4,21.5,18.5,83,21.3,0.1,0,0,0,35,40
WP16,2006091812,1010.7,1011.4,28.1,18.5,56,21.3,2.3,80,0,0,30,30
WP16,2006091818,1010.9,1011.6,26,17.1,58,19.5,1.9,70,0,0,35,30
WP18,2006092600,1010.7,1011.5,24.1,18.4,70,21.2,2.7,110,0,0,55,60
WP18,2006092606,1010.6,1011.4,23.5,17.3,68,19.7,2.6,90,0,0,70,35
WP22,2006102706,1018,1018.8,22.2,20.5,90,24.1,2.8,70,1.5,1,30,60
WP22,2006102712,1017.5,1018.3,24.3,20.9,81,24.7,4.3,70,0,0,45,70
WP22,2006102718,1016.9,1017.7,24.4,21,81,24.9,2.4,80,0,1,55,50
WP24,2006112800,1014.9,1015.7,20.4,15.8,75,17.9,4.2,90,0,0,35,60
WP24,2006112806,1014.5,1015.3,19.4,16.8,85,19.1,3.5,90,0,1,65,45
WP02,2007051812,1006.4,1007.1,28.5,23.3,74,28.6,0.3,280,0,0,30,30
WP02,2007051818,1008,1008.8,23.6,20.7,84,24.4,2.4,280,0,1,40,35
