NAME,yyyymmddhh,PS01,PS02,TX01,TX05,RH01,RH02,WD01,WD02,PP01,PP02,RI,RI_pre
WP01,1990011300,1021.7,0,17.1,13.6,80,15.6,5,67.5,0,0,30,30
WP03,1990051606,1010,0,24.7,20,75,23.4,5.3,67.5,0,0,30,35
WP03,1990051612,1007.8,0,32.1,22,55,26.4,2.9,90,0,0,35,30
WP07,1990062318,983.5,984.2,26.5,23.5,84,29,5,247.5,1.5,1,30,30
WP07,1990062400,993.5,994.2,26,24.5,91,30.7,4.1,180,15,1,30,30
WP09,1990072618,999.9,0,30.9,21.6,58,25.8,6.8,90,0,0,35,40
WP09,1990072700,1001.5,0,30.1,21.9,62,26.3,4.3,112.5,0,0,40,50
WP09,1990072706,1001.7,0,29.8,21.7,62,26,4.4,90,0,0,50,40
WP20,1990091500,1007.9,0,28.1,23.8,78,29.5,5.7,67.5,0,0,35,45
WP20,1990091506,1007.3,0,27.6,23.1,77,28.3,5.8,67.5,0,0,45,55
WP20,1990091512,1006.5,0,33,22.2,53,26.8,7.5,112.5,0,0,55,50
WP20,1990091518,1006.3,0,30.2,20.7,57,24.4,6,90,0,0,50,35
WP20,1990091600,1008.2,0,27.8,21.8,70,26.1,6.3,67.5,0,0,35,30
WP27,1990110800,1012.2,0,25.3,19.8,72,23.1,6.1,67.5,0,0,35,40
WP27,1990110806,1011.7,0,25.2,19.2,69,22.2,4.9,67.5,0,0,40,45
WP27,1990110812,1009.6,0,31.4,20.5,52,24.1,4.6,112.5,0,0,45,45
WP27,1990110818,1009.7,0,27.1,21.3,71,25.3,2.4,315,0,0,45,40
WP27,1990110900,1011,0,25.2,21.4,79,25.5,2.2,180,0,0,40,40
WP27,1990110906,1010.5,0,23.8,19.7,78,22.9,2.9,180,0,0,40,45
WP27,1990110912,1012.2,0,28,20.8,65,24.6,6.2,337.5,0,0,45,50
WP27,1990110918,1018.6,0,20.3,15.6,74,17.7,3.3,67.5,0.5,1,50,40
WP27,1990111000,1021.7,0,18.6,13.4,72,15.4,4.3,90,0,0,40,30
WP29,1990112406,1021,0,20,15.2,74,17.3,3.8,90,0,0,30,45
WP29,1990112412,1019,0,25,15.1,54,17.2,6.8,67.5,0,0,45,40
WP29,1990112418,1018,0,23.1,14.3,58,16.3,4.5,67.5,0,0,40,35
WP29,1990112500,1018.3,0,21.6,17,75,19.4,3.5,90,0,0,35,30
WP04,1991050806,1014,0,23.6,20.5,83,24.1,2,22.5,0,0,40,45
WP04,1991050812,1014.4,0,25,20.6,77,24.3,4.3,67.5,0,0,45,45
WP04,1991050818,1015.1,0,21.2,17.4,79,19.9,4,67.5,0,0,45,40
WP05,1991061218,1008.9,0,30.3,25.7,76,33,2.5,180,0,0,40,40
WP05,1991061300,1009.7,0,28.4,25.1,82,31.9,3.5,135,0,0,40,40
WP05,1991061306,1009.9,0,27,24,84,29.8,2.6,157.5,0,0,40,30
WP07,1991071612,1006.9,0,35.1,22.5,48,27.2,3.6,315,0,0,30,35
WP07,1991071618,1005.6,0,32.9,21.8,52,26.1,4.1,112.5,0,0,35,45
WP07,1991071700,1006.4,0,30,23.1,67,28.3,4,90,0,0,45,50
WP07,1991071706,1006.2,0,27.9,22.9,74,27.9,1.2,180,0,0,50,50
WP07,1991071712,1005.3,0,35.7,22.1,45,26.6,3.9,112.5,0,0,50,35
WP08,1991072100,1007.2,0,28.4,23,73,28.1,0.9,135,0,0,30,30
WP19,1991091112,1008.1,0,34.7,23.2,51,28.4,3.3,67.5,0,0,30,35
WP19,1991091118,1007.1,0,30.7,23,64,28.1,6.2,67.5,0,0,35,35
WP21,1991091512,1010.2,0,26.2,22.9,82,27.9,2.7,112.5,0.3,1,35,40
WP21,1991091518,1008.3,0,27.5,23.2,77,28.4,5.5,45,0,0.1,40,30
WP21,1991092106,1013,0,22.8,15.8,65,17.9,3,180,0,0,30,30
WP22,1991092012,1009,0,29.6,18,50,20.6,5.4,67.5,0,0,35,40
WP22,1991092018,1009.2,0,27.6,14.8,46,16.8,4.3,67.5,0,0,40,45
WP22,1991092100,1011.8,0,25.9,17.7,61,20.2,2.1,90,0,0,45,40
WP23,1991100512,1013.8,0,24.8,19.6,73,22.8,4.4,90,0,0,30,35
WP23,1991100518,1013.5,0,23.9,18.4,71,21.2,3,90,0,0,35,40
WP23,1991100600,1014.8,0,23.7,17.5,68,20,2,112.5,0,0,40,35
WP24,1991100606,1013.2,0,22.4,18,76,20.6,2,180,0,0,30,40
WP24,1991100612,1012.7,0,26.5,15.9,52,18.1,4.2,45,0,0,40,50
WP24,1991100618,1012.5,0,24.7,14.9,54,16.9,1.6,67.5,0,0,50,50
WP24,1991100700,1013.3,0,23.8,15.5,60,17.6,1.1,45,0,0,50,45
WP24,1991100706,1012.6,0,22.1,17.2,74,19.6,1,180,0,0,45,30
WP25,1991102118,1018.3,0,22.5,19.1,81,22.1,4.3,67.5,0,0,30,40
WP25,1991102200,1018.6,0,21.7,19,85,22,5.6,67.5,0,0,40,50
WP25,1991102206,1018.4,0,21.6,18.1,80,20.8,5.6,90,0,0,50,55
WP25,1991102212,1018.7,0,23.9,18.6,72,21.4,5.5,67.5,0,0,55,55
WP25,1991102218,1018.6,0,21.4,18,81,20.6,4.7,90,0,0.6,55,45
WP25,1991102300,1019.9,0,20.9,17.8,82,20.4,3.5,90,0,0,45,35
WP26,1991110200,1017.4,0,19.8,13.4,67,15.4,1.6,67.5,0,0,35,45
WP26,1991110206,1016.6,0,20.2,13.1,64,15.1,1.7,135,0,0,45,55
WP26,1991110212,1015.2,0,23.8,14.8,57,16.8,4.9,67.5,0,0,55,55
WP26,1991110218,1015.5,0,22.6,16.6,69,18.9,3.3,67.5,0,0,55,40
WP30,1991112400,1021.6,0,23,19.1,79,22.1,5.3,67.5,0,0,30,35
WP30,1991112406,1022.8,0,21.5,16.7,74,19,4.6,67.5,0,0.6,35,40
WP30,1991112412,1024,0,21.1,17,77,19.4,6.7,67.5,0,1,40,40
WP30,1991112418,1025.9,0,18.6,14.9,79,16.9,6.3,67.5,0,1,40,40
WP30,1991112500,1027.2,0,17.1,13.9,81,15.9,4.6,90,0,0,40,35
WP30,1991112506,1025.3,0,17.1,14.5,85,16.5,4.4,90,0,1,35,30
WP30,1991112512,1024.5,0,19.9,15.7,77,17.8,6.5,90,0,0.8,30,30
WP30,1991112518,1024,0,18.9,16.1,84,18.3,4.2,90,0,1,30,30
WP30,1991112600,1023.9,0,19.3,16.9,86,19.2,3.9,90,2.5,1,30,30
WP02,1992062406,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP02,1992062412,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP02,1992062418,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP02,1992062500,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP02,1992062506,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP02,1992062512,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,45
WP02,1992062518,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,35
WP05,1992070912,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP05,1992070918,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP09,1992080218,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP09,1992080300,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP10,1992080312,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP10,1992080318,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,35
WP10,1992080400,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,45
WP10,1992080406,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,45
WP10,1992080412,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,40
WP10,1992080418,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP15,1992082706,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP15,1992082712,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP15,1992082718,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,35
WP23,1992100900,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP23,1992100906,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP23,1992100912,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,45
WP23,1992100918,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,45
WP23,1992101000,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,35
WP23,1992101212,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP23,1992101218,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP28,1992110218,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP28,1992110300,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP30,1992111800,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP30,1992111806,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,35
WP30,1992111812,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,35
WP30,1992111818,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,35
WP32,1992111718,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP32,1992111800,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP32,1992111806,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP06,1993062206,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,45
WP06,1993062212,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,50
WP06,1993062218,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,50
WP06,1993062300,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,40
WP13,1993080600,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,45
WP13,1993080606,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,35
WP19,1993083100,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP19,1993083106,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP19,1993083112,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP19,1993083118,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP19,1993090100,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP19,1993090106,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP21,1993091000,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP23,1993092318,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP23,1993092400,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,45
WP23,1993092406,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,40
WP23,1993092412,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP24,1993092406,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP24,1993092412,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,35
WP24,1993092418,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP25,1993093012,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP25,1993093018,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP25,1993100100,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP30,1993102906,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP30,1993102912,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP30,1993102918,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP30,1993103000,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP30,1993103006,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP34,1993112200,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,35
WP34,1993112206,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP35,1993120706,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,45
WP35,1993120712,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,40
WP35,1993120718,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP36,1993120812,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP36,1993120818,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP08,1994070712,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP08,1994070718,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,45
WP08,1994070800,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,50
WP08,1994070806,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,50
WP08,1994070812,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,45
WP08,1994070818,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,30
WP10,1994071718,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP10,1994071800,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,50
WP10,1994071806,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,40
WP10,1994071812,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP17,1994080218,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP17,1994080300,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP17,1994080306,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP17,1994080312,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP17,1994080318,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP17,1994080400,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP17,1994080406,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP17,1994080412,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,35
WP20,1994083012,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP20,1994083018,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP20,1994083100,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP28,1994092218,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP28,1994092300,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP28,1994092306,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP29,1994092112,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP29,1994092118,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP29,1994092200,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP32,1994100606,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP32,1994100612,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP35,1994102106,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP35,1994102112,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP35,1994102118,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP35,1994102200,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP35,1994102206,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP35,1994102212,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP37,1994110300,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP37,1994110306,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP38,1994121912,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP12,1995082806,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,55
WP12,1995082812,1024,0,10.5,3.8,63,8,0.4,45,0,0,55,50
WP12,1995082818,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,40
WP14,1995083106,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP17,1995091300,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP17,1995091306,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,45
WP17,1995091312,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,50
WP17,1995091318,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,50
WP17,1995091400,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,50
WP17,1995091406,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,30
WP18,1995091706,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP18,1995091712,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP19,1995091906,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP19,1995091912,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP19,1995091918,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP20,1995092812,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP20,1995092818,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,45
WP20,1995092900,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,35
WP20,1995092906,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP26,1995101618,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP26,1995101700,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,45
WP26,1995101706,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,45
WP26,1995101712,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,45
WP26,1995101718,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,45
WP26,1995101800,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,40
WP26,1995101806,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP26,1995101812,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP28,1995102700,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP28,1995102706,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP28,1995102712,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP28,1995102906,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,50
WP28,1995102912,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,45
WP28,1995102918,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,30
WP29,1995103012,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,45
WP29,1995103018,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,65
WP29,1995103100,1024,0,10.5,3.8,63,8,0.4,45,0,0,65,65
WP29,1995103106,1024,0,10.5,3.8,63,8,0.4,45,0,0,65,40
WP04,1996051212,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,45
WP04,1996051218,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,50
WP04,1996051300,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,40
WP04,1996051306,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP07,1996071312,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP07,1996071318,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP07,1996071400,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP07,1996071406,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,50
WP07,1996071412,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,65
WP07,1996071418,1024,0,10.5,3.8,63,8,0.4,45,0,0,65,65
WP07,1996071500,1024,0,10.5,3.8,63,8,0.4,45,0,0,65,45
WP08,1996072206,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,45
WP08,1996072212,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,40
WP08,1996072218,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,30
WP10,1996072412,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP10,1996072418,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP10,1996072500,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP10,1996072518,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP10,1996072600,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,30
WP10,1996072606,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP19,1996082400,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,50
WP19,1996082406,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,40
WP19,1996082412,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP23,1996090506,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP23,1996090512,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP23,1996090518,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP23,1996090600,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP23,1996090606,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP23,1996090612,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,60
WP23,1996090618,1024,0,10.5,3.8,63,8,0.4,45,0,0,60,50
WP23,1996090700,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,40
WP26,1996091206,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,40
WP26,1996091212,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP26,1996091218,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,35
WP26,1996091418,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,30
WP29,1996092412,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP29,1996092418,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,45
WP29,1996092500,1024,0,10.5,3.8,63,8,0.4,45,0,0,45,50
WP29,1996092506,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,30
WP33,1996102206,1024,0,10.5,3.8,63,8,0.4,45,0,0,30,35
WP33,1996102212,1024,0,10.5,3.8,63,8,0.4,45,0,0,35,40
WP33,1996102218,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,40
WP36,1996110806,1024,0,10.5,3.8,63,8,0.4,45,0,0,40,50
WP36,1996110812,1024,0,10.5,3.8,63,8,0.4,45,0,0,50,40
WP06,1997052812,0,0,0,0,0,0,0,0,0,0,35,40
WP06,1997052818,0,0,0,0,0,0,0,0,0,0,40,35
WP07,1997060712,0,0,0,0,0,0,0,0,0,0,30,40
WP07,1997060718,0,0,0,0,0,0,0,0,0,0,40,45
WP07,1997060800,0,0,0,0,0,0,0,0,0,0,45,45
WP07,1997060806,0,0,0,0,0,0,0,0,0,0,45,50
WP07,1997060812,0,0,0,0,0,0,0,0,0,0,50,50
WP07,1997060818,0,0,0,0,0,0,0,0,0,0,50,40
WP07,1997060900,0,0,0,0,0,0,0,0,0,0,40,35
WP08,1997061600,0,0,0,0,0,0,0,0,0,0,30,35
WP08,1997061606,0,0,0,0,0,0,0,0,0,0,35,45
WP08,1997061612,0,0,0,0,0,0,0,0,0,0,45,35
WP10,1997072000,0,0,0,0,0,0,0,0,0,0,30,35
WP10,1997072006,0,0,0,0,0,0,0,0,0,0,35,30
WP10,1997072012,0,0,0,0,0,0,0,0,0,0,30,30
WP10,1997072018,0,0,0,0,0,0,0,0,0,0,30,30
WP10,1997072100,0,0,0,0,0,0,0,0,0,0,30,35
WP10,1997072106,0,0,0,0,0,0,0,0,0,0,35,55
WP10,1997072112,0,0,0,0,0,0,0,0,0,0,55,50
WP10,1997072118,0,0,0,0,0,0,0,0,0,0,50,40
WP14,1997080900,0,0,0,0,0,0,0,0,0,0,35,40
WP14,1997080906,0,0,0,0,0,0,0,0,0,0,40,40
WP14,1997080912,0,0,0,0,0,0,0,0,0,0,40,40
WP14,1997080918,0,0,0,0,0,0,0,0,0,0,40,35
WP14,1997081000,0,0,0,0,0,0,0,0,0,0,35,30
WP14,1997081006,0,0,0,0,0,0,0,0,0,0,30,30
WP14,1997081012,0,0,0,0,0,0,0,0,0,0,30,30
WP14,1997081018,0,0,0,0,0,0,0,0,0,0,30,40
WP14,1997081100,0,0,0,0,0,0,0,0,0,0,40,35
WP18,1997082106,0,0,0,0,0,0,0,0,0,0,30,30
WP19,1997083006,0,0,0,0,0,0,0,0,0,0,30,35
WP19,1997083012,0,0,0,0,0,0,0,0,0,0,35,40
WP19,1997083018,0,0,0,0,0,0,0,0,0,0,40,45
WP19,1997083100,0,0,0,0,0,0,0,0,0,0,45,45
WP19,1997083106,0,0,0,0,0,0,0,0,0,0,45,35
WP22,1997092306,1018.6,0,23.5,16.6,65,18.9,3.4,67.5,0,0,30,30
WP24,1997092512,1013.2,0,29.8,19.5,54,22.7,2,315,0,0,50,55
WP24,1997092518,1013.3,0,28.1,19.4,59,22.5,0.1,0,0,0,55,70
WP24,1997092600,1014.6,0,25,20.7,77,24.4,2.4,67.5,0,0,70,60
WP24,1997092606,1014.9,0,23.5,19.9,80,23.2,1.1,135,0,0,60,30
WP27,1997101506,1012.7,0,23.8,21.2,85,25.2,1,112.5,0,0,30,35
WP27,1997101512,1012.9,0,29.8,22.4,65,27.1,3.8,315,0,0,35,40
WP27,1997101518,1013.4,0,27.2,21.7,72,26,1.5,90,0,0,40,55
WP27,1997101600,1015.6,0,24.9,21.6,82,25.8,2.7,45,0,0,55,50
WP27,1997101606,1015.5,0,24.2,21.4,84,25.5,2,67.5,0,0,50,50
WP27,1997101612,1015.1,0,27.6,21.3,69,25.3,5.8,45,0,0,50,40
WP28,1997101500,1013.4,0,24.7,21.1,80,25,1.5,157.5,0,0,40,55
WP28,1997101506,1012.7,0,23.8,21.2,85,25.2,1,112.5,0,0,55,65
WP28,1997101512,1012.9,0,29.8,22.4,65,27.1,3.8,315,0,0,65,55
WP28,1997101518,1013.4,0,27.2,21.7,72,26,1.5,90,0,0,55,50
WP28,1997101600,1015.6,0,24.9,21.6,82,25.8,2.7,45,0,0,50,55
WP28,1997101606,1015.5,0,24.2,21.4,84,25.5,2,67.5,0,0,55,35
WP28,1997101612,1015.1,0,27.6,21.3,69,25.3,5.8,45,0,0,35,35
WP29,1997102912,1021.6,0,20.7,19.7,94,22.9,0.9,90,1,1,30,40
WP29,1997102918,1020.4,0,21.9,18.9,83,21.8,3.3,67.5,0,0.4,40,50
WP29,1997103000,1020.6,0,21,18.3,85,21,4.2,67.5,0,0,50,50
WP29,1997103006,1021.6,0,19.8,17,84,19.4,3.4,67.5,0,0,50,50
WP29,1997103012,1021.7,0,20.2,16.5,79,18.8,3.3,67.5,0,0,50,45
WP29,1997103018,1021.5,0,20.9,14.6,67,16.6,2.1,90,0,0,45,40
WP29,1997103100,1023.3,0,21,12,56,14,2.2,45,0,0,40,35
WP29,1997103106,1023.4,0,20.1,11.9,59,13.9,2.9,67.5,0,0,35,30
WP04,1998080212,1007.9,1008.7,33.8,25.6,62,32.8,2.7,315,0,0,30,45
WP04,1998080218,1006.9,1007.7,31.3,25.2,70,32.1,1.1,360,0,0,45,55
WP04,1998080300,1008.3,1009.1,30,23.7,69,29.3,2.3,45,0,0,55,45
WP04,1998080306,1009,1009.8,28.8,24.1,76,30,1.1,180,0,0,45,35
WP06,1998082506,1008.3,1009.1,27.1,23.2,79,28.4,2.3,157.5,0,0,30,35
WP06,1998082512,1006.7,1007.4,34.3,24.8,58,31.3,2.6,270,0,0,35,30
WP10,1998091512,1004,1004.8,32.3,22.6,57,27.4,4.4,67.5,0,0,30,50
WP10,1998091518,1003.8,1004.6,28.2,22.9,73,27.9,4,67.5,0,0,50,75
WP10,1998091600,1006.7,1007.5,26.3,22,77,26.4,2,67.5,0,0,75,80
WP10,1998091606,1007.3,1008.1,24.1,20.5,80,24.1,2,135,0,0,80,65
WP10,1998091612,1008.2,1009,30.9,20.6,54,24.3,4,90,0,0,65,40
WP11,1998091706,1010.3,1011.1,23.2,18.8,76,21.7,1.3,157.5,0,0,35,35
WP11,1998091712,1009.7,1010.5,27.9,18.1,55,20.8,2.9,45,0,0,35,40
WP11,1998091718,1008.5,1009.3,26.4,18.4,61,21.2,4.4,67.5,0,0,40,30
WP14,1998092706,1009.4,1010.2,24.6,24.2,98,30.2,4.3,67.5,9,1,35,35
WP14,1998092712,1008,1008.8,29,23.6,73,29.1,4.3,67.5,0,0,35,30
WP18,1998101018,1012.2,1013,27.7,23.1,76,28.3,4.6,67.5,0,0,30,40
